0	20.333334
1	10.466666
2	0.000000
3	-13.866667
4	4.333333
5	0.000000
6	24.400000
7	1.866667
8	0.000000
9	25.600000
10	10.866667
11	2.600000
12	7.666667
13	2.200000
14	8.533333
15	12.200000
16	1.000000
17	3.400000
18	22.266667
19	7.333333
20	1.000000
21	14.266667
22	9.666667
23	0.000000
24	13.133333
25	0.000000
26	7.866667
27	0.000000
28	11.866667
29	0.000000
30	19.733333
31	0.000000
32	11.533333
33	5.066667
34	1.933333
35	15.400000
36	2.733333
37	1.000000
38	8.266667
39	1.000000
40	6.466667
41	1.733334
42	16.866667
43	4.600000
44	0.000000
45	14.133333
46	7.000000
47	1.000000
48	5.333333
49	11.933333
50	7.333333
51	-2.600000
52	14.600000
53	20.400000
54	-0.466666
55	14.266667
56	-0.800000
57	-2.600000
58	7.600000
59	3.733333
60	8.933333
61	11.866667
62	2.666667
63	6.733333
64	3.666667
65	-2.600000
66	15.933333
67	9.066667
68	6.133333
69	13.733333
70	3.933333
71	0.000000
72	1.000000
73	0.000000
74	9.800000
75	0.000000
76	16.266667
77	0.000000
78	2.000000
79	19.200000
80	12.000000
81	0.000000
82	1.400000
83	4.333333
84	10.933333
85	6.466667
86	2.666667
87	24.000000
88	20.266667
89	1.333333
90	2.400000
91	10.266666
92	12.666666
93	7.533333
94	5.933333
95	5.266667
96	8.400000
97	4.666667
98	6.066667
99	4.933333
100	11.733333
101	9.866667
102	7.000000
103	13.600000
104	1.066667
105	1.000000
106	14.133333
107	0.000000
108	4.800000
109	0.000000
110	7.333333
111	0.000000
112	8.866667
113	0.000000
114	3.800000
115	21.466667
116	10.666666
117	12.200000
118	0.000000
119	10.600000
120	0.000000
121	7.933333
122	0.000000
123	2.333333
124	0.000000
125	14.466667
126	0.000000
127	9.533333
128	0.000000
129	4.800000
130	0.000000
131	3.800000
132	0.000000
133	9.400000
134	9.000000
135	10.533333
136	6.133333
137	12.000000
138	13.866667
139	1.666667
140	13.400000
141	21.200000
142	0.000000
143	21.466667
144	3.533333
145	11.000000
146	0.866667
147	16.533333
148	4.666667
149	6.133333
150	15.333333
151	8.600000
152	0.000000
153	13.200000
154	1.933333
155	7.333333
156	-4.000000
157	7.266667
158	6.933333
159	-3.466667
160	9.333333
161	2.733333
162	22.000000
163	10.666667
164	0.000000
165	2.466666
166	19.200000
167	5.466667
168	2.400000
169	10.400000
170	-1.066667
171	6.866667
172	0.000000
173	2.266667
174	-1.466667
175	1.133333
176	5.533333
177	1.533333
178	4.533333
179	0.866667
180	9.133333
181	1.466667
182	2.133333
183	9.533333
184	4.466667
185	3.733333
186	7.333333
187	8.133333
188	0.000000
189	5.333333
190	0.000000
191	1.000000
192	0.000000
193	0.000000
194	0.000000
195	-1.266666
196	0.000000
197	2.866667
198	0.866667
199	6.266667
200	0.333333
201	0.866667
202	-2.666667
203	1.933333
204	-0.466667
205	0.000000
206	-2.533333
207	0.000000
208	0.333334
209	7.533333
210	1.866667
211	3.200000
212	-2.600000
213	10.933333
214	1.933333
215	7.000000
216	8.733333
217	10.333333
218	7.066667
219	14.133333
220	0.000000
221	4.600000
222	4.933333
223	7.533333
224	8.933333
225	5.733333
226	5.133333
227	2.133333
228	8.933333
229	0.000000
230	15.666667
231	19.533333
232	0.000000
233	6.733333
234	12.133333
235	-2.866667
236	0.000000
237	1.200000
238	0.733333
239	4.066667
240	5.266667
241	20.466667
242	3.266667
243	8.400000
244	15.466667
245	-2.000000
246	18.200000
247	11.800000
248	14.733333
249	3.200000
250	10.733333
251	1.000000
252	0.533333
253	5.866667
254	8.800000
255	3.800000
256	-3.066667
257	0.000000
258	1.000000
259	0.000000
260	1.200000
261	0.000000
262	1.000000
263	0.000000
264	10.266667
265	2.266667
266	2.600000
267	3.666667
268	18.333333
269	0.000000
270	0.933333
271	7.133333
272	0.000000
273	8.666667
274	1.200000
275	2.866667
276	8.200000
277	9.800000
278	0.000000
279	3.333333
280	1.666667
281	0.600000
282	10.533333
283	0.000000
284	13.333333
285	0.000000
286	11.600000
287	4.800000
288	16.533333
289	9.600000
290	0.666667
291	4.933333
292	10.200000
293	22.600000
294	1.266667
295	0.533333
296	6.733333
297	0.866667
298	0.000000
299	-1.600000
300	0.000000
301	5.800000
302	0.000000
303	20.200000
304	12.000000
305	1.866667
306	12.866667
307	11.066667
308	0.066667
309	11.800000
310	0.000000
311	5.600000
312	1.466667
313	0.000000
314	12.400000
315	1.466667
316	0.000000
317	2.733333
318	0.000000
319	3.600000
320	0.000000
321	2.933333
322	0.000000
323	8.733334
324	0.000000
325	1.000000
326	0.000000
327	2.333333
328	1.333333
329	0.000000
330	11.933333
331	6.733333
332	0.000000
333	5.200000
334	5.800000
335	11.800000
336	3.133333
337	1.066667
338	16.933334
339	0.000000
340	16.466667
341	16.866667
342	-3.933333
343	3.133333
344	-0.333333
345	0.000000
346	12.400000
347	0.000000
348	7.200000
349	0.000000
350	10.000000
351	0.000000
352	17.600000
353	3.266667
354	0.733333
355	13.933333
356	0.000000
357	19.333334
358	0.000000
359	9.800000
360	10.933333
361	3.800000
362	2.600000
363	2.200000
364	0.000000
365	0.000000
366	0.000000
367	4.800000
368	0.000000
369	0.000000
370	0.000000
371	0.133333
372	0.000000
373	0.266667
374	-4.333333
375	4.400000
376	0.000000
377	2.133334
378	19.933333
379	7.666667
380	0.000000
381	-0.333333
382	-0.800000
383	22.200000
384	-1.666667
385	8.133333
386	6.066667
387	4.400000
388	0.000000
389	25.600000
390	3.400000
391	11.600000
392	1.000000
393	2.600000
394	15.133333
395	0.133333
396	3.266667
397	15.600000
398	17.666667
399	-4.466667
400	12.000000
401	11.133333
402	0.000000
403	0.666667
404	0.800000
405	1.933333
406	1.600000
407	4.533333
408	0.000000
409	4.333333
410	-1.733333
411	0.000000
412	3.000000
413	2.733333
414	1.000000
415	2.266667
416	9.000000
417	-1.466667
418	0.000000
419	5.066667
420	4.000000
421	2.266667
422	10.533333
423	4.333333
424	13.333333
425	-3.200000
426	-3.866667
427	5.800000
428	8.400000
429	13.600000
430	5.400000
431	2.466667
432	2.000000
433	-0.866667
434	9.533333
435	7.133333
436	3.800000
437	5.600000
438	10.200000
439	0.666667
440	1.333333
441	0.800000
442	1.066667
443	0.466667
444	2.133333
445	1.933333
446	1.200000
447	1.733333
448	0.000000
449	0.000000
450	8.266667
451	1.333333
452	-8.533333
453	5.266667
454	1.600000
455	0.000000
456	5.933333
457	5.000000
458	14.933333
459	13.133333
460	7.533333
461	8.666667
462	15.466666
463	0.000000
464	7.866666
465	0.000000
466	3.800000
467	0.000000
468	4.533333
469	3.333333
470	5.133333
471	3.133333
472	15.733334
473	0.000000
474	0.933333
475	0.000000
476	12.800000
477	0.000000
478	14.800000
479	0.000000
480	-0.466667
481	0.000000
482	2.933333
483	0.000000
484	8.133333
485	0.000000
486	4.733333
487	0.000000
488	0.000000
489	0.000000
490	0.000000
491	0.000000
492	1.933334
493	0.000000
494	-1.066667
495	0.000000
496	4.066667
497	0.000000
498	-1.800000
499	7.800000
500	2.733333
501	0.000000
502	8.266667
503	0.000000
504	0.866667
505	8.133333
506	2.600000
507	2.266667
508	13.733334
509	0.000000
510	3.933333
511	0.000000
512	0.000000
513	0.000000
514	3.533333
515	0.000000
516	12.133333
517	0.000000
518	7.733333
519	0.000000
520	2.800000
521	-0.333333
522	3.200000
523	0.000000
524	2.800000
525	0.000000
526	17.000000
527	0.000000
528	2.933333
529	0.000000
530	2.066667
531	0.000000
532	1.066667
533	0.000000
534	6.133333
535	0.933333
536	3.866667
537	7.533333
538	2.466667
539	-0.933333
540	4.866667
541	0.000000
542	0.000000
543	3.533333
544	5.800000
545	2.800000
546	0.000000
547	0.000000
548	6.666667
549	2.933333
550	0.800000
551	17.266667
552	0.000000
553	0.000000
554	0.000000
555	7.266667
556	8.000000
557	9.666667
558	0.333333
559	2.000000
560	0.000000
561	0.000000
562	-6.666667
563	1.000000
564	5.466667
565	1.000000
566	0.000000
567	1.733333
568	3.266667
569	3.466666
570	0.000000
571	11.400000
572	0.000000
573	1.933333
574	0.000000
575	12.200000
576	0.000000
577	6.733333
578	0.000000
579	3.600000
580	0.000000
581	5.800000
582	0.000000
583	10.333333
584	0.000000
585	11.800000
586	0.000000
587	2.733333
588	0.000000
589	4.600000
590	0.000000
591	13.800000
592	0.000000
593	-3.066666
594	2.466667
595	4.466667
596	12.266667
